orderNumber,warehouseCode,shippedDate,requiredDate,orderDate,delivery_margin_days
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10268,c,2004-07-14,2004-07-18,2004-07-12,4
10269,c,2004-07-18,2004-07-22,2004-07-16,4
10269,c,2004-07-18,2004-07-22,2004-07-16,4
10270,b,2004-07-24,2004-07-27,2004-07-19,3
10270,b,2004-07-24,2004-07-27,2004-07-19,3
10270,d,2004-07-24,2004-07-27,2004-07-19,3
10270,d,2004-07-24,2004-07-27,2004-07-19,3
10270,c,2004-07-24,2004-07-27,2004-07-19,3
10270,c,2004-07-24,2004-07-27,2004-07-19,3
10270,d,2004-07-24,2004-07-27,2004-07-19,3
10270,c,2004-07-24,2004-07-27,2004-07-19,3
10270,d,2004-07-24,2004-07-27,2004-07-19,3
10270,d,2004-07-24,2004-07-27,2004-07-19,3
10270,b,2004-07-24,2004-07-27,2004-07-19,3
10271,d,2004-07-23,2004-07-29,2004-07-20,6
10271,b,2004-07-23,2004-07-29,2004-07-20,6
10271,d,2004-07-23,2004-07-29,2004-07-20,6
10271,d,2004-07-23,2004-07-29,2004-07-20,6
10271,b,2004-07-23,2004-07-29,2004-07-20,6
10271,b,2004-07-23,2004-07-29,2004-07-20,6
10271,d,2004-07-23,2004-07-29,2004-07-20,6
10271,b,2004-07-23,2004-07-29,2004-07-20,6
10271,b,2004-07-23,2004-07-29,2004-07-20,6
10271,d,2004-07-23,2004-07-29,2004-07-20,6
10271,d,2004-07-23,2004-07-29,2004-07-20,6
10272,b,2004-07-22,2004-07-26,2004-07-20,4
10272,b,2004-07-22,2004-07-26,2004-07-20,4
10272,b,2004-07-22,2004-07-26,2004-07-20,4
10272,b,2004-07-22,2004-07-26,2004-07-20,4
10272,d,2004-07-22,2004-07-26,2004-07-20,4
10272,d,2004-07-22,2004-07-26,2004-07-20,4
10273,b,2004-07-22,2004-07-28,2004-07-21,6
10273,d,2004-07-22,2004-07-28,2004-07-21,6
10273,c,2004-07-22,2004-07-28,2004-07-21,6
10273,d,2004-07-22,2004-07-28,2004-07-21,6
10273,c,2004-07-22,2004-07-28,2004-07-21,6
10273,c,2004-07-22,2004-07-28,2004-07-21,6
10273,d,2004-07-22,2004-07-28,2004-07-21,6
10273,c,2004-07-22,2004-07-28,2004-07-21,6
10273,c,2004-07-22,2004-07-28,2004-07-21,6
10273,d,2004-07-22,2004-07-28,2004-07-21,6
10273,d,2004-07-22,2004-07-28,2004-07-21,6
10273,d,2004-07-22,2004-07-28,2004-07-21,6
10273,d,2004-07-22,2004-07-28,2004-07-21,6
10273,d,2004-07-22,2004-07-28,2004-07-21,6
10273,d,2004-07-22,2004-07-28,2004-07-21,6
10274,a,2004-07-22,2004-07-29,2004-07-21,7
10274,a,2004-07-22,2004-07-29,2004-07-21,7
10274,c,2004-07-22,2004-07-29,2004-07-21,7
10274,d,2004-07-22,2004-07-29,2004-07-21,7
10274,a,2004-07-22,2004-07-29,2004-07-21,7
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,c,2004-07-29,2004-08-02,2004-07-23,4
10275,c,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10275,a,2004-07-29,2004-08-02,2004-07-23,4
10276,b,2004-08-08,2004-08-11,2004-08-02,3
10276,a,2004-08-08,2004-08-11,2004-08-02,3
10276,b,2004-08-08,2004-08-11,2004-08-02,3
10276,b,2004-08-08,2004-08-11,2004-08-02,3
10276,b,2004-08-08,2004-08-11,2004-08-02,3
10276,b,2004-08-08,2004-08-11,2004-08-02,3
10276,a,2004-08-08,2004-08-11,2004-08-02,3
10276,b,2004-08-08,2004-08-11,2004-08-02,3
10276,a,2004-08-08,2004-08-11,2004-08-02,3
10276,b,2004-08-08,2004-08-11,2004-08-02,3
10276,b,2004-08-08,2004-08-11,2004-08-02,3
10276,a,2004-08-08,2004-08-11,2004-08-02,3
10276,a,2004-08-08,2004-08-11,2004-08-02,3
10276,a,2004-08-08,2004-08-11,2004-08-02,3
10277,b,2004-08-05,2004-08-12,2004-08-04,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10278,b,2004-08-09,2004-08-16,2004-08-06,7
10279,b,2004-08-15,2004-08-19,2004-08-09,4
10279,b,2004-08-15,2004-08-19,2004-08-09,4
10279,b,2004-08-15,2004-08-19,2004-08-09,4
10279,b,2004-08-15,2004-08-19,2004-08-09,4
10279,b,2004-08-15,2004-08-19,2004-08-09,4
10279,b,2004-08-15,2004-08-19,2004-08-09,4
10280,b,2004-08-19,2004-08-27,2004-08-17,8
10280,d,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10280,c,2004-08-19,2004-08-27,2004-08-17,8
10281,b,2004-08-23,2004-08-28,2004-08-19,5
10281,d,2004-08-23,2004-08-28,2004-08-19,5
10281,d,2004-08-23,2004-08-28,2004-08-19,5
10281,d,2004-08-23,2004-08-28,2004-08-19,5
10281,d,2004-08-23,2004-08-28,2004-08-19,5
10281,b,2004-08-23,2004-08-28,2004-08-19,5
10281,d,2004-08-23,2004-08-28,2004-08-19,5
10281,c,2004-08-23,2004-08-28,2004-08-19,5
10281,d,2004-08-23,2004-08-28,2004-08-19,5
10281,b,2004-08-23,2004-08-28,2004-08-19,5
10281,d,2004-08-23,2004-08-28,2004-08-19,5
10281,d,2004-08-23,2004-08-28,2004-08-19,5
10281,d,2004-08-23,2004-08-28,2004-08-19,5
10281,b,2004-08-23,2004-08-28,2004-08-19,5
10282,b,2004-08-22,2004-08-26,2004-08-20,4
10282,b,2004-08-22,2004-08-26,2004-08-20,4
10282,b,2004-08-22,2004-08-26,2004-08-20,4
10282,b,2004-08-22,2004-08-26,2004-08-20,4
10282,c,2004-08-22,2004-08-26,2004-08-20,4
10282,d,2004-08-22,2004-08-26,2004-08-20,4
10282,b,2004-08-22,2004-08-26,2004-08-20,4
10282,b,2004-08-22,2004-08-26,2004-08-20,4
10282,b,2004-08-22,2004-08-26,2004-08-20,4
10282,d,2004-08-22,2004-08-26,2004-08-20,4
10282,d,2004-08-22,2004-08-26,2004-08-20,4
10282,d,2004-08-22,2004-08-26,2004-08-20,4
10282,d,2004-08-22,2004-08-26,2004-08-20,4
10283,b,2004-08-23,2004-08-30,2004-08-20,7
10283,d,2004-08-23,2004-08-30,2004-08-20,7
10283,c,2004-08-23,2004-08-30,2004-08-20,7
10283,c,2004-08-23,2004-08-30,2004-08-20,7
10283,d,2004-08-23,2004-08-30,2004-08-20,7
10283,c,2004-08-23,2004-08-30,2004-08-20,7
10283,c,2004-08-23,2004-08-30,2004-08-20,7
10283,d,2004-08-23,2004-08-30,2004-08-20,7
10283,d,2004-08-23,2004-08-30,2004-08-20,7
10283,d,2004-08-23,2004-08-30,2004-08-20,7
10283,d,2004-08-23,2004-08-30,2004-08-20,7
10283,d,2004-08-23,2004-08-30,2004-08-20,7
10283,a,2004-08-23,2004-08-30,2004-08-20,7
10283,d,2004-08-23,2004-08-30,2004-08-20,7
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10284,c,2004-08-26,2004-08-29,2004-08-21,3
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10284,c,2004-08-26,2004-08-29,2004-08-21,3
10284,c,2004-08-26,2004-08-29,2004-08-21,3
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10284,a,2004-08-26,2004-08-29,2004-08-21,3
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10285,a,2004-08-31,2004-09-04,2004-08-27,4
10286,a,2004-09-01,2004-09-06,2004-08-28,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10287,b,2004-09-01,2004-09-06,2004-08-30,5
10288,b,2004-09-05,2004-09-11,2004-09-01,6
10288,c,2004-09-05,2004-09-11,2004-09-01,6
10288,c,2004-09-05,2004-09-11,2004-09-01,6
10288,c,2004-09-05,2004-09-11,2004-09-01,6
10288,c,2004-09-05,2004-09-11,2004-09-01,6
10288,b,2004-09-05,2004-09-11,2004-09-01,6
10288,b,2004-09-05,2004-09-11,2004-09-01,6
10288,b,2004-09-05,2004-09-11,2004-09-01,6
10288,c,2004-09-05,2004-09-11,2004-09-01,6
10288,b,2004-09-05,2004-09-11,2004-09-01,6
10288,b,2004-09-05,2004-09-11,2004-09-01,6
10288,b,2004-09-05,2004-09-11,2004-09-01,6
10288,b,2004-09-05,2004-09-11,2004-09-01,6
10288,c,2004-09-05,2004-09-11,2004-09-01,6
10289,c,2004-09-04,2004-09-13,2004-09-03,9
10289,c,2004-09-04,2004-09-13,2004-09-03,9
10289,c,2004-09-04,2004-09-13,2004-09-03,9
10289,c,2004-09-04,2004-09-13,2004-09-03,9
10290,c,2004-09-13,2004-09-15,2004-09-07,2
10290,c,2004-09-13,2004-09-15,2004-09-07,2
10291,b,2004-09-14,2004-09-17,2004-09-08,3
10291,b,2004-09-14,2004-09-17,2004-09-08,3
10291,d,2004-09-14,2004-09-17,2004-09-08,3
10291,d,2004-09-14,2004-09-17,2004-09-08,3
10291,d,2004-09-14,2004-09-17,2004-09-08,3
10291,c,2004-09-14,2004-09-17,2004-09-08,3
10291,c,2004-09-14,2004-09-17,2004-09-08,3
10291,c,2004-09-14,2004-09-17,2004-09-08,3
10291,d,2004-09-14,2004-09-17,2004-09-08,3
10291,c,2004-09-14,2004-09-17,2004-09-08,3
10291,d,2004-09-14,2004-09-17,2004-09-08,3
10291,d,2004-09-14,2004-09-17,2004-09-08,3
10291,d,2004-09-14,2004-09-17,2004-09-08,3
10291,b,2004-09-14,2004-09-17,2004-09-08,3
10292,d,2004-09-11,2004-09-18,2004-09-08,7
10292,b,2004-09-11,2004-09-18,2004-09-08,7
10292,d,2004-09-11,2004-09-18,2004-09-08,7
10292,b,2004-09-11,2004-09-18,2004-09-08,7
10292,b,2004-09-11,2004-09-18,2004-09-08,7
10292,b,2004-09-11,2004-09-18,2004-09-08,7
10292,b,2004-09-11,2004-09-18,2004-09-08,7
10292,b,2004-09-11,2004-09-18,2004-09-08,7
10292,d,2004-09-11,2004-09-18,2004-09-08,7
10292,d,2004-09-11,2004-09-18,2004-09-08,7
10292,d,2004-09-11,2004-09-18,2004-09-08,7
10292,d,2004-09-11,2004-09-18,2004-09-08,7
10293,b,2004-09-14,2004-09-18,2004-09-09,4
10293,b,2004-09-14,2004-09-18,2004-09-09,4
10293,b,2004-09-14,2004-09-18,2004-09-09,4
10293,c,2004-09-14,2004-09-18,2004-09-09,4
10293,d,2004-09-14,2004-09-18,2004-09-09,4
10293,c,2004-09-14,2004-09-18,2004-09-09,4
10293,d,2004-09-14,2004-09-18,2004-09-09,4
10293,d,2004-09-14,2004-09-18,2004-09-09,4
10293,d,2004-09-14,2004-09-18,2004-09-09,4
10294,d,2004-09-14,2004-09-17,2004-09-10,3
10295,b,2004-09-14,2004-09-17,2004-09-10,3
10295,c,2004-09-14,2004-09-17,2004-09-10,3
10295,d,2004-09-14,2004-09-17,2004-09-10,3
10295,d,2004-09-14,2004-09-17,2004-09-10,3
10295,d,2004-09-14,2004-09-17,2004-09-10,3
10296,a,2004-09-16,2004-09-22,2004-09-15,6
10296,d,2004-09-16,2004-09-22,2004-09-15,6
10296,c,2004-09-16,2004-09-22,2004-09-15,6
10296,a,2004-09-16,2004-09-22,2004-09-15,6
10296,c,2004-09-16,2004-09-22,2004-09-15,6
10296,c,2004-09-16,2004-09-22,2004-09-15,6
10296,a,2004-09-16,2004-09-22,2004-09-15,6
10296,c,2004-09-16,2004-09-22,2004-09-15,6
10296,a,2004-09-16,2004-09-22,2004-09-15,6
10296,d,2004-09-16,2004-09-22,2004-09-15,6
10296,a,2004-09-16,2004-09-22,2004-09-15,6
10296,a,2004-09-16,2004-09-22,2004-09-15,6
10296,a,2004-09-16,2004-09-22,2004-09-15,6
10296,a,2004-09-16,2004-09-22,2004-09-15,6
10297,a,2004-09-21,2004-09-22,2004-09-16,1
10297,a,2004-09-21,2004-09-22,2004-09-16,1
10297,a,2004-09-21,2004-09-22,2004-09-16,1
10297,a,2004-09-21,2004-09-22,2004-09-16,1
10297,a,2004-09-21,2004-09-22,2004-09-16,1
10297,c,2004-09-21,2004-09-22,2004-09-16,1
10297,a,2004-09-21,2004-09-22,2004-09-16,1
10298,a,2004-10-01,2004-10-05,2004-09-27,4
10298,a,2004-10-01,2004-10-05,2004-09-27,4
10299,a,2004-10-01,2004-10-10,2004-09-30,9
10299,a,2004-10-01,2004-10-10,2004-09-30,9
10299,a,2004-10-01,2004-10-10,2004-09-30,9
10299,a,2004-10-01,2004-10-10,2004-09-30,9
10299,b,2004-10-01,2004-10-10,2004-09-30,9
10299,a,2004-10-01,2004-10-10,2004-09-30,9
10299,a,2004-10-01,2004-10-10,2004-09-30,9
10299,b,2004-10-01,2004-10-10,2004-09-30,9
10299,a,2004-10-01,2004-10-10,2004-09-30,9
10299,a,2004-10-01,2004-10-10,2004-09-30,9
10299,a,2004-10-01,2004-10-10,2004-09-30,9
10300,b,2003-10-09,2003-10-13,2003-10-04,4
10300,b,2003-10-09,2003-10-13,2003-10-04,4
10300,b,2003-10-09,2003-10-13,2003-10-04,4
10300,b,2003-10-09,2003-10-13,2003-10-04,4
10300,b,2003-10-09,2003-10-13,2003-10-04,4
10300,b,2003-10-09,2003-10-13,2003-10-04,4
10300,b,2003-10-09,2003-10-13,2003-10-04,4
10300,b,2003-10-09,2003-10-13,2003-10-04,4
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10301,b,2003-10-08,2003-10-15,2003-10-05,7
10302,c,2003-10-07,2003-10-16,2003-10-06,9
10302,c,2003-10-07,2003-10-16,2003-10-06,9
10302,b,2003-10-07,2003-10-16,2003-10-06,9
10302,b,2003-10-07,2003-10-16,2003-10-06,9
10302,b,2003-10-07,2003-10-16,2003-10-06,9
10302,b,2003-10-07,2003-10-16,2003-10-06,9
10303,c,2004-10-09,2004-10-14,2004-10-06,5
10303,c,2004-10-09,2004-10-14,2004-10-06,5
10304,b,2004-10-17,2004-10-20,2004-10-11,3
10304,d,2004-10-17,2004-10-20,2004-10-11,3
10304,d,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,c,2004-10-17,2004-10-20,2004-10-11,3
10304,d,2004-10-17,2004-10-20,2004-10-11,3
10304,b,2004-10-17,2004-10-20,2004-10-11,3
10305,b,2004-10-15,2004-10-22,2004-10-13,7
10305,d,2004-10-15,2004-10-22,2004-10-13,7
10305,b,2004-10-15,2004-10-22,2004-10-13,7
10305,d,2004-10-15,2004-10-22,2004-10-13,7
10305,d,2004-10-15,2004-10-22,2004-10-13,7
10305,b,2004-10-15,2004-10-22,2004-10-13,7
10305,d,2004-10-15,2004-10-22,2004-10-13,7
10305,b,2004-10-15,2004-10-22,2004-10-13,7
10305,d,2004-10-15,2004-10-22,2004-10-13,7
10305,b,2004-10-15,2004-10-22,2004-10-13,7
10305,b,2004-10-15,2004-10-22,2004-10-13,7
10305,d,2004-10-15,2004-10-22,2004-10-13,7
10305,d,2004-10-15,2004-10-22,2004-10-13,7
10305,d,2004-10-15,2004-10-22,2004-10-13,7
10306,b,2004-10-17,2004-10-21,2004-10-14,4
10306,b,2004-10-17,2004-10-21,2004-10-14,4
10306,b,2004-10-17,2004-10-21,2004-10-14,4
10306,c,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10306,b,2004-10-17,2004-10-21,2004-10-14,4
10306,c,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10306,c,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10306,d,2004-10-17,2004-10-21,2004-10-14,4
10307,b,2004-10-20,2004-10-23,2004-10-14,3
10307,a,2004-10-20,2004-10-23,2004-10-14,3
10307,d,2004-10-20,2004-10-23,2004-10-14,3
10307,c,2004-10-20,2004-10-23,2004-10-14,3
10307,a,2004-10-20,2004-10-23,2004-10-14,3
10307,c,2004-10-20,2004-10-23,2004-10-14,3
10307,c,2004-10-20,2004-10-23,2004-10-14,3
10307,d,2004-10-20,2004-10-23,2004-10-14,3
10307,a,2004-10-20,2004-10-23,2004-10-14,3
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,c,2004-10-20,2004-10-24,2004-10-15,4
10308,c,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10308,a,2004-10-20,2004-10-24,2004-10-15,4
10309,a,2004-10-18,2004-10-24,2004-10-15,6
10309,a,2004-10-18,2004-10-24,2004-10-15,6
10309,a,2004-10-18,2004-10-24,2004-10-15,6
10309,a,2004-10-18,2004-10-24,2004-10-15,6
10309,a,2004-10-18,2004-10-24,2004-10-15,6
10309,a,2004-10-18,2004-10-24,2004-10-15,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,a,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,b,2004-10-18,2004-10-24,2004-10-16,6
10310,a,2004-10-18,2004-10-24,2004-10-16,6
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10311,c,2004-10-20,2004-10-23,2004-10-16,3
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10311,b,2004-10-20,2004-10-23,2004-10-16,3
10312,b,2004-10-23,2004-10-27,2004-10-21,4
10312,d,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10312,c,2004-10-23,2004-10-27,2004-10-21,4
10313,b,2004-10-25,2004-10-28,2004-10-22,3
10313,d,2004-10-25,2004-10-28,2004-10-22,3
10313,d,2004-10-25,2004-10-28,2004-10-22,3
10313,d,2004-10-25,2004-10-28,2004-10-22,3
10313,b,2004-10-25,2004-10-28,2004-10-22,3
10313,d,2004-10-25,2004-10-28,2004-10-22,3
10313,d,2004-10-25,2004-10-28,2004-10-22,3
10313,d,2004-10-25,2004-10-28,2004-10-22,3
10313,d,2004-10-25,2004-10-28,2004-10-22,3
10313,d,2004-10-25,2004-10-28,2004-10-22,3
10313,b,2004-10-25,2004-10-28,2004-10-22,3
10314,b,2004-10-23,2004-11-01,2004-10-22,9
10314,b,2004-10-23,2004-11-01,2004-10-22,9
10314,b,2004-10-23,2004-11-01,2004-10-22,9
10314,d,2004-10-23,2004-11-01,2004-10-22,9
10314,b,2004-10-23,2004-11-01,2004-10-22,9
10314,c,2004-10-23,2004-11-01,2004-10-22,9
10314,d,2004-10-23,2004-11-01,2004-10-22,9
10314,b,2004-10-23,2004-11-01,2004-10-22,9
10314,b,2004-10-23,2004-11-01,2004-10-22,9
10314,b,2004-10-23,2004-11-01,2004-10-22,9
10314,b,2004-10-23,2004-11-01,2004-10-22,9
10314,d,2004-10-23,2004-11-01,2004-10-22,9
10314,d,2004-10-23,2004-11-01,2004-10-22,9
10314,d,2004-10-23,2004-11-01,2004-10-22,9
10314,d,2004-10-23,2004-11-01,2004-10-22,9
10315,c,2004-10-30,2004-11-08,2004-10-29,9
10315,d,2004-10-30,2004-11-08,2004-10-29,9
10315,c,2004-10-30,2004-11-08,2004-10-29,9
10315,d,2004-10-30,2004-11-08,2004-10-29,9
10315,d,2004-10-30,2004-11-08,2004-10-29,9
10315,d,2004-10-30,2004-11-08,2004-10-29,9
10315,d,2004-10-30,2004-11-08,2004-10-29,9
10316,b,2004-11-07,2004-11-09,2004-11-01,2
10316,a,2004-11-07,2004-11-09,2004-11-01,2
10316,d,2004-11-07,2004-11-09,2004-11-01,2
10316,c,2004-11-07,2004-11-09,2004-11-01,2
10316,a,2004-11-07,2004-11-09,2004-11-01,2
10316,a,2004-11-07,2004-11-09,2004-11-01,2
10316,c,2004-11-07,2004-11-09,2004-11-01,2
10316,c,2004-11-07,2004-11-09,2004-11-01,2
10316,a,2004-11-07,2004-11-09,2004-11-01,2
10316,c,2004-11-07,2004-11-09,2004-11-01,2
10316,c,2004-11-07,2004-11-09,2004-11-01,2
10316,a,2004-11-07,2004-11-09,2004-11-01,2
10316,d,2004-11-07,2004-11-09,2004-11-01,2
10316,a,2004-11-07,2004-11-09,2004-11-01,2
10316,d,2004-11-07,2004-11-09,2004-11-01,2
